;meta[language=en]
; id      |key(hex)|key(str)| text
   1224113|3b8f0545||İSTİFADƏÇİ İNTERFEYSLƏRİ PROKSİ İDARƏÇİSİ
   1088173|3b9999bd||BAŞ LAYİHƏ MÜDİRİ
   1083518|3b9ab8a6||Boks turnirində iştirak etmək üçün namizədlərin çağırılması barədə elan.
   1082786|3b9dd9d2||Sxema: Aralıqçı
   1086427|3b9e7f39||Gvent Deck Builder-ə xoş gəlmisiniz
   1203236|3ba000e0||Vedette Villa
   1208836|3ba063fd||Gümüş örtüklü Beauclair şərab butulkası
   1211112|3bb40dff||Tədqiqat
   1155912|3bb64f99||REDAKTOR
   1208925|3bbe61c2||Van Grott-un Möhtəşəm Anti-Fleder Strategiyası
   1228076|3bc125bd||Mühəndislik Direktoru
   1087382|3bc265d2||Kəmetməz Rubinə
   1055172|3bd1a72a||Yarasa adamları və onların vərdişlərini izah edir.
   1055175|3bd1a72b||Dəli adamlar mövzusunu əhatə edir.
   1140489|3bd5605b||Ətraf Mühit İncəsənəti Komandası Koordinatoru
   1057838|3bd5c7e4||Hər Zəruri Vasitələrlə
   1077331|3bd8067e||Siyahı ləkələnib, amma hələ də oxunaqlıdır.
   1206374|3bd88c84||Köhnə hersoqun xidmətində bir çox cəsur və sədaqətli şövalyə var idi, lakin onların hamısından böyük Luis Alberni idi. Onun gerbində al qırmızı sahədə dayanan qızıl ulduz vardı, beş ucu beş böyük fəziləti simvolizə edirdi.Amma şöhrət və şan-şərəf Albernini azdırdı. İllər keçdikcə o, özünü bütün şövalyələrin ən yaxşısı hesab etməyə başladı. Nəhayət, o, özünü əxlaqın təcəssümü saymağa başladı və bu baxımdan heç kimin, hətta Göl Xanımın belə onun bərabəri olmadığını düşünürdü. Beləliklə, Alberni onun yanına getməyə və mükəmməlliyinə görə onun hörmətini qazanmağa yola düşdü.Lakin Alberni Xanımın evinə yaxınlaşdıqca bədəni və zirehi dəyişməyə başladı. İncə şövalye getdikcə böyüyürdü, ta ki atı belə onun ağırlığını daşıya bilməyəcək qədər. Qılıncını tutan əli taxta, sonra isə baltaxana çevrildi, parıldayan zirehin rəngi soldu, külə döndü. Yalnız zirehli qalıb, o da taxta qəfəs şəklinə düşmüşdü. Alberni gölün sahilində dayandı; danışmaq istədi, amma dodaqlarından çıxan yalnız vəhşi bir qışqırıq oldu. Şövalye gölün sularındakı əksinə baxdı və dəvəyə çevrildiyini anladı. Sonra Göl Xanı irəli gələrək dedi: 'Sən çoxdan böyük fəzilətləri tərk etdin. Sənin ən böyük günahın qürur idi. O, qılıncını çomağa çevirdi, səni zirehdən məhrum etdi və ətini vəhşi heyvan ətinə çevirdi. Bundan sonra adın Qoliat olacaq. Gorgon Dağına get. İnsanların gözlərindən uzaqda, itirdiyin şöhrətin əzabında yaşa.' Ölən gününə qədər və əzabın sona çatana qədər.
   1088140|3bdd94eb||ƏLAVƏ İNTERFEYS SƏNƏTİ
   467681|3be75327||Şimal sakinlərinin kultları və dinləri
   1066301|3bef550c||Sonrakı gecə…
   1078244|3bf7b71b||Elan: Farer qayıq yarışları
   1085112|3bfe3caf||Moral artımı
   1081944|3bff43f1||Daş işi
   1087926|3c0b6001||Avadanlıqlarınızın heç biri təmirə ehtiyac duymur.
   576491|3c1a17c8||Kahin Köməkçisi
   1082264|3c2468bf||Yeniləmə. Avadanlıq parçasının xüsusiyyətlərini artırmaq üçün onu avadanlıqdakı boş yuva yerləşdirin.
   1063976|3c30d2a7||Partlayış radiusundakı düşmənləri korlayır. Canavar yuvalarını məhv edir.
   1063977|3c30d2a8||Partlayış radiusundakı düşmənləri korlayır. Uzadılmış müddət. Canavar yuvalarını məhv edir.
   1055157|3c30d2a9||Partlayış radiusundakı düşmənləri korlayır. Uzadılmış müddət. Korlanmış düşmənə dəyən ilk zərbə həmişə kritik olur. Canavar yuvalarını məhv edir.
   1077348|3c3c96ac||İdealından məyus olmuş döyüşçünün notları
   1224564|3c463841||AST İNTERFEYS RƏSSAMI
   1070933|3c4a6af2||Gümüş qılınc ağır hücum zərəri vurur
   1074514|3c702488||Qəssabın məktubu.
   1082365|3c79e188||Nilfgaardlılar Qırmızıanla son qarşıdurma üçün hazırlaşırdılar, imperiyanın ən uzaq əyalətlərindən qoşun gətirib bu cür düşərgələrdə yerləşdirirdilər, istənilən anda yürüşə çıxmağa hazır idilər.
   1221910|3c7d03d5||Yadda saxlanmış oyunu <i>GOG.COM Cloud</i>-dan yükləyin
   1085015|3c83d5e9||Rəqibin döyüş meydanına yerləşdirin (güclü xallar rəqibin cəminə daxil edilir) və göyərtədən 2 kart çəkin.
   1081072|3c85b56d||Ragh nar Roog
   1081074|3c85b56e||Qalxan Yardımı
   1081076|3c85b56f||Druidlərdən Xahiş
   1081078|3c85b570||Gardarın Ölümü
   1081080|3c85b571||Oğlan Mənim Deyil
   1081082|3c85b572||Bryngerdin Xahişi
   1081084|3c85b573||Qızım üçün Müəllim
   1081086|3c85b574||Yarldın Tapşırığı
   1081088|3c85b575||Freya kahinələrinin ziyarəti
   1081090|3c85b58b||Qərbə üz tuturuq!
   174128|3c862fb6||Yanğın zədəsi
   1205917|3c87737a||Plegmund Körpüsü
   1135657|3c8bbbbd||Bradamante
   1088194|3c8bfd7d||İDARƏETMƏ MÜTƏXƏSSİSİ
   173920|3c9cfb88||Bir anda bu qədərini yarada bilməzsən.
   1214682|3cad046d||ƏDV MÜTƏXƏSSİSİ/MÜHASİB
   1206146|3cc1e85a||A Shirt Above Hair Salon Jean-Louis Ludovic
   300899|3cc4bb22||Əks hücum
   1078522|3ccd0f82||Dəmirçi
   1084094|3cce1eb6||Qayıq idarəetməsi
   1140030|3cce5e45||DLC Nəcis Troll
   1228204|3cd119da||İnkişaf Əlaqələri üzrə Baş Menecer
   1061791|3cd4d31a||Nilfgaard və Şimal Krallıqları arasındakı müharibələri Nilfgaard baxış bucağından danışır.
   1063232|3cd878fb||Gümüş boru parçası
   1057115|3cdab61a||Canavar zirehi
   1082883|3ce4b836||Əfsanəyə görə, Clan an Craite-in əfsanəvi qurucusu Grymmdjarr bu daş körpünü təkbaşına oyub.
   1226760|3ced0470||Bulud yedəyi yüklənə bilmədi.
   1082921|3cf09e27||Zed'in girov dükanının açarı
   1080796|3cf2462e||Əziz qonşular, bir müddətdir dəhşətli kabuslar görürəm. Yuxularımda ağzımı açıram və yuxularım qəflətən yerə düşür, sonra onlar qıvrılan, iyrənc varlıqlara çevrilib yerin dərinliklərinə qədər girirlər. Bu nəyi göstərə bilər? Bədbəxtlik? Fəlakət? Qısırlıq? Əgər kimsə bilirəmsə, zəhmət olmasa mənə deyin, ürəyinizcə bol-bol şorba və meyvə ilə qidalandıraram.- Krumhilda
   1214798|3d01cf6d||BEYNƏLXALQ İCMA İDARƏETMƏ KOMANDASI
   1078022|3d02894b||Tuirseach qalasındakı Efsungerlərın Ayı Məktəbinin izlərini aşkar etdikdən sonra professor Atimstein məni A. Kermith tərəfindən yaradılan, bu simvolların arxipelaq boyunca yerləşdiyi yerləri göstərən xəritəyə bənzər bir xəritə hazırlamağa göndərdi. Professor Atimstein şübhələnməkdə haqlı idi: mən bu yerləri tez tapdım və xəritədə işarələdim.
   1088287|3d194077||ƏLAQƏLƏR MÜDİRİ
   1085861|3d1d441e||LAYİHƏ MÜDİRİ
   1063274|3d1e05fb||Cadugər ovçusunun cəsədində tapılmış məktub.
   1084326|3d205cba||Canavar fraksiyasının qabiliyyəti işə düşdü. Təsadüfi seçilmiş Canavar Bölmə Kartı oyun lövhəsində qalır.
   1051094|3d361ef0||Aleksandra məktub
   1081033|3d395ab5||Mayakçı Ingmar son basqından geri qayıtmayıb. Nilfqard torpaqlarından salamat-səlamət və tezliklə qayıtsın.An Craite klanının mayakda növbə tutmaq istəyən döyüşçüləri Kaer Trolde qalasına müraciət etməlidirlər.
   1186974|3d3c97ba||Augustin Tonnelliay-in gündəliyi
   1226886|3d4ba23e||Görmə sahəsi
   1085900|3d4d4fee||VE
   1085773|3d4d507a||ART
   1085983|3d4d5664||CEO
   1085784|3d4d5683||CFO
   1086066|3d4d8dee||Tədqiqat və İnkişaf:
   1085878|3d4d9484||KBY, LİSENZİYA VERİLMƏSİ/RƏQƏMSAL NƏŞR
   1085892|3d4d9ddf||Vİзуal effektlər
   1190152|3d53e1be||Yazıçı gündəliyi
   1077085|3d5d3235||Barnim, Gəmiqayırma zavodunu ələ keçirdik. Gəmi ustası əvvəlcə kömək etmək istəmirdi, amma bir-iki dişini sındırdıqdan sonra fikrini dəyişdi. Amma hətta onun qabırğalarını sındırsaydım və ayağına alovlu meşəli tutsaydım belə, o, qumdan və sazdan bizə qayıq düzəldə bilməzdi. Beləliklə, cənuba getməli və aşağıdakıları gətirməlisən: - Masta görə on iki metr uzunluğunda, ox kimi düz taxlas ağacı, - Kirə üçün beş qalın palıd kütüyü, - Üç baraban qatranı, - 30 metr ip.Mən ilk fürsətdə yeni bir basqına çıxmaq istəyirəm, ona görə də gileylənməyi dayandır, baltalarını götür və işə başla. Əks halda, səni inandırmaq üçün bir neçə üsuldan istifadə edəcəyəm.
   1065221|3d60393e||Vernon Roche
   1074499|3d608d4a||Halqa yuvasına yerləşdirin, inanılmaz güc qazanın.
   1088298|3d63ba5d||DİREKTOR, TİCARƏT MARKERTİNQİ
   1206009|3d671174||Ticarətçiyə göndərilən məktub
   1134816|3d6d2cad||Şüşə
   1057496|3d71c1e1||Qurdun qaraciyəri
   1057634|3d758172||Taxıl kisəsi
   1185174|3d8dadba||Belhavenian Junodun gündəliyi
   1136997|3d920257||Sifarişləri ehtiva edən məktub
   1065283|3d95d450||Villentretenmerth
   98015|3d967c64||Nöqtəli bayquş
   1057072|3d967c65||İnkişaf etmiş nöqtəli bayquş
   1057073|3d967c66||Üstün nöqtəli bayquş
   1088037|3d9a5c3a||SKAMURQA
   1057458|3da15890||Nəhəng Əsası
   1084978|3dabe387||Çörək sobasının rəsmi
   1226889|3dac293a||Avtofokus
   1088122|3db82289||İspaniya lokalizasiyası
   1206001|3dbb8657||Qorxunc lənətlər və onların təsvirləri Giriş Bir insanı dəhşətli məxluqa çevirən lənətlər əzəldən bəri mövcuddur. Onların müxtəlif mənşəyi və təsirləri var. Bu proses adətən cadugər və ya cadugər qadının lənət oxumasından və sehrin hədəfi dəyişdirməsindən ibarətdir. Bu həmişə ani baş vermir. Bəzən lənətlənən şəxs yavaş-yavaş, mərhələli şəkildə dəyişir. Bu, sağlam düşüncəli, yaxşı həyat sürmüş adi bir insanın lənət oxuması zamanı da baş verə bilər. Belə şəxslər güc qazandıqca, zərər verənləri lənətləmək mümkündür. Əslində, insan əzabını kompensasiya edən hər şey uzun və ağrılı bir prosesdən keçir.
   1066025|3dbbca09||Təlim
   1208531|3dc15173||Səkkiz Günün Qamçılayıcıları tərəfindən verilən elan.
   1087519|3dc2e13a||Sxema: Gümüş Qabıq
   1228115|3dca56a7||YÜKSƏK SƏVİYYƏLİ XARAKTER RƏSSAMI
   1082418|3dccffc1||Sxema: Qara Təkbuynuzlu
   462191|3dcd90cc||Yenneferin otağının açarı
   1065204|3dda3b6f||"Bir addım da irəli at, dh'oine. Qaşlarının arasına ox dəyəndə daha yaxşı görünəcəksən."
   1206492|3ddbeb62||Brioche
   1084334|3ddfa6ab||Zəfər!
   1214766|3de94be3||VOKALLAR
   1045072|3dec28a8||Phillip Strenger, Təchizat məsələləri bizim üçün əhəmiyyətsizdir. İmzaladığımız müqavilə aydın idi. Nilfgaard İmperiyası sizdən müqavilənin şərtlərini yerinə yetirməyinizi tələb edir. Əgər şərtlər yerinə yetirilməzsə, qarşılıqlı öhdəliklərimiz etibarsız sayılacaq və imtiyazlar qüvvədən düşəcək.Hörmətlə, Havart var Moehoen Marşal Mərkəzi Ordu Qrupu Komandanı
   139273|3df03ce3||Seçilmiş yaddaş cihazı mövcud deyil. Başqa yaddaş cihazı seçmək istəyirsiniz?
   1065253|3dfe9cd5||Mavi Kəmər Komandoları
   1204792|3e09a703||Tufo Manor
   1063634|3e17a902||Philippa-ya məktub
   1078741|3e1ba718||Əlyazma səhifəsi: Shrapnel
   1078742|3e1ba719||Əlyazma səhifəsi: Təkmil Şrapnel
   1078743|3e1ba71a||Əlyazma səhifəsi: Üstün Şrapnel
   1078781|3e2056a4||Burada maraqlı bir şey var.
   1053316|3e2069e5||Graafland
   554638|3e30b5f9||Sazan
   1193208|3e3321ff||Sxem: Viroledlə dolu qılınc
   1206855|3e45d4a6||Blathe Ayında Zərər və Xərci Üçüncü Gün Champs-Désolés vadilərindəki uçan sürənlərin pənahgahı. Onlar kişilərimizi tutub yeyiblər. Ən sonuncu dəfə divardan Gilbert-i qaçırıb apardılar. Gilbert adətən ehtiyatlıdır, amma su tökərkən hər kəs bir qədər diqqətini itirir. Filibert qəzəbləndi. Yeni gələni qrupun bacarıqlı üzvünə çevirməyin xərci az deyil və bu xərcin canavar yeminə çevrilməsi tamamilə israfdır.Yeddinci Gün Şərqi Toussaintdən yola düşən tacir karvanına pusqu qurduq. Onları qoruyan yox idi və onlar müqavimət göstərmədilər, amma yenə də layiqli qazanc əldə etmədik. Onların geyindiyi cırıq-cıryıq paltarlar ölkədə dolaşan Skellige vəhşilərinin diqqətini çəkəcək cür idi və o istiqamətə getmək bizim qrupun heç bir planına daxil deyildi. Amma Filibert qəzəbləndi və tacirlərdən Lumierex adlı birini öldürdü. Qalanları isə şərqə doğru yoluna davam etdilər.On birinci gün Kəşfiyyatçılarımız meşəni gizlicə keçən üç nəfəri izləyib tapdılar. Hər üçü dilənçi kimi geyinmişdi və məhz dilənçi olduqlarını iddia edirdilər. Amma bizi aldatmaq mümkün olmadı. Bir az sərt danışdıqdan sonra etiraf etdilər ki, onlar Maecht mədənlərindən qızıl gətirən zərgərlərdir. Filibert zərgərlərin öldürülməsini əmr etdi. O, yalançılara qarşı xüsusi nifrət bəsləyir. On Yeddinci Gün Sansretour-un o tayında, Castel Graupian-dakı Imperial Akademiyasından bir qrup düşərgə salmışdı. Alimlərin adətən lüksdə yaşamadıqları bilinir, lakin bunların geniş çadırları və bol miqdarda spirtli içkisi var idi. Buna görə də onların taleyi müəyyənləşmişdi. Filibert onlara bir neçə nəfər göndərdi. İyirmi Üçüncü Gün Əsas yolla heç bir əhəmiyyətli xəbər gəlməyinə demək olar ki, iki həftədir. Bu müddət ərzində gəzən şövalyələr daha çox əsgərimizi əsir alıblar. İkisi öldürülüb, biri isə sadəcə yaralanıb və qaçmağa müvəffəq olub. Biz kifayət qədər kron dəyərində avadanlıq itirmişik. Filibert yaralı kişini səhlənkarlığına görə döyməyi əmr etdi. Onun tükənmiş bədəni buna dözə bilmədi və kişi öldü. Yirmi Dördüncü Gün Bizim şansımız döndü. Cənubdan qayıdan bir şərab tacirinin karvanını ələ keçirdik. Onlar bütün mallarını satmışdılar və əhəmiyyətli məbləğdə pul daşıyırdılar. İlkin hesablamalara görə, bu hər bir əsgər üçün təxminən dörd yüz kron edir. Yenə də, bunu bərabər bölüşdürüb-bölüşdürməyəcəyimizə Filibert qərar verəcək. Günün 28-ci Basane Fermasına göndərilən bölmə təchizatla geri qayıdıb. Qida vəziyyəti gərgindir. Təkcə içki bizi yaşada bilməz, qızıl da qarnımızı doldura bilməz. Bir neçə kəndə basqın etməliyik.Otuzuncu gün İndi Blathe ayının yekun hesablama işini aparacağam. Daha çox, daha çox şey toplamaq lazımdır… Bu bölgədə bir ay daha qalacağıq.
   1086436|3e4c9e9a||Kartlar dəstədə
   1085309|3e68f8e1||Oyun yadda saxlama uğursuz oldu!
   1209053|3e6cfad9||Bir zamanlar mən bulaqlarla qidalananlarla pireslərlə qidalananlar arasında əhəmiyyətli fərq olmadığını iddia edən bir adamla mübahisə etmişdim. O, həyatında demək olar ki, heç nə görməmişdi, amma elə təkəbbürlə danışırdı ki, sanki cadugər idi və ya dolanışığı canavarlarla bağlı idi. O, həqiqətən də sinirimi pozmuşdu. Bir axşam karvansarayda o, o qədər dolaşıq danışmağa başladı ki, mən ona sübut etməyə qərar verdim ki, bir fışkın yalnız ən səthi cəhətlərə görə bir leşeni-yə bənzəyir.Onu vəhşi bir meşənin dərinliklərinə apardım. İki saatdan çox yol getdik. Bir il əvvəl orada bir fışkın gördüyümü xatırladım və eşidirdim ki, bu vəhşilər adətən yaşadıqları yeri dəyişmirlər. Əvvəlki qarşılaşmamda tamamilə qorxmuşdum və ayaqlarım çəkdiyi qədər sürətlə qaçmışdım. Daha sonra öyrəndim ki, fışkınlar narahat edilmədikcə nadir hallarda insanlara hücum edir. Təəssüf ki, ikinci qarşılaşmamda səsimizin onları narahat etdiyini acı təcrübə ilə öyrəndim. Bu dəhşətli idi. Dostum hələ təhqirlərinə və rəhmсіз danlamalarına, ucadan gülüşlərinə başlayanda, heyvanlardan biri qəflətən ayaqlarımızın altından sıçrayaraq yeraltından çıxdı.Haqlı olduğumu görməkdən heç bir zövq ala bilmədim, çünki fışkın tək bir güclü zərbə ilə zavallı yoldaşımı yerə çırpdı və onu o qədər əzdi ki, daxili orqanları hər dəlikdən fışqırdı. Qaçmağa çalışdım, amma sanki ayaqlarım yerə yapışmışdı. O anda fışkın meşəyə səssizlik gətirdi, mənə bir nəzər saldı və sonra elə bil heç nə olmamış kimi yoxa çıxdı. Ümid edirəm ki, bu, fışkınla son qarşılaşmamdır və bu canavarların digərlərindən niyə fərqli olduqlarını kiməsə izah etməli olduğum sonuncu dəfədir.
   1082385|3e71b375||Angivare
   1058768|3e810fe3||Ak Ayaz
   1076980|3e972727||Gvent Lessons
   1080798|3ea71ecd||Anbarıma yeni qoyduğum malları oğurlayan oğruya!... Keçən həftə götürdüyün kolbasanı xüsusi sənin üçün hazırlamışdım: palçıq yığınında tapdığım şişmiş at cəsədindən, çürük yumurtalardan və bir ovuc kurtdan istifadə edərək. Hazırlıq zamanı ona dadlandırıcı kimi tüpürdüm və bir neçə digər çox şəxsi ərzaq əlavə etdim. Ümid edirəm ki, ondan doya-doya yemisən, sən alçaq it oğlu! - Swenlob
   1083539|3eb56166||Təmir
   1078023|3eb761ea||Professor Atimsteynin göstərişlərinə əməl edərək, Ayı Məktəbinin sehrbazlarının mövcudluğundan qalan izləri araşdırıram. Ayı simvolu ilə işarələnmiş daha çox məkan kəşf etmişəm. Təbii ki, bunları xəritəyə işarəlamişəm.
   1077537|3eb81228||Marko Knopf-un səfərlərinin etibarlı toplusu.
   1206572|3eba25a6||Dişli qaşıq
   1057430|3ebd8cd8||Şeytanın turpı
   1211199|3ec11d1a||Belhaven dram məktəbi, həmçinin 'ikinci qəbul məktəbi' kimi tanınan, rejissor və dramaturq Severen Stallis tərəfindən təsis edilib. Stallis ikinci pərdədə dramatik aktyorluğun intensiv istifadəsini üstün tuturdu; məhz bu pərdədə onun yaradıcılığının ən xarakterik cəhətləri üzə çıxır və baş qəhrəman ikinci dəfə səhnəyə daxil olurdu. İkinci pərdədə pyesin qəhrəmanı da nəzərəçarpacaq dərəcədə dəyişməyə məcbur olurdu və bu dəyişiklik üçüncü pərdədə obrazın taleyini müəyyən edirdi.Belhaven Məktəbi Beuclair-in dramatik ənənələrinə meydan oxudu. Bu ənənələrə görə, əsas obrazlar ikinci pərdədə heç bir əhəmiyyətli dəyişiklik yaşamırdılar. İkinci pərdənin məqsədi əsasən üçüncü pərdədəki möhtəşəm finala gərginlik yaratmaq idi.
